source,register,label,fact_id,variant_key,n_input_tokens,mean_nll,perplexity,reference_model
medqa-sonnet,clinical_note,0,medqa_test_238,medqa_test_238__clinical_note__wrong,65,5.2421159744262695,189.06974618625568,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_545,medqa_test_545__colloquial__wrong,126,3.394807815551758,29.808924112775248,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_238,medqa_test_238__textbook__wrong,132,2.821333169937134,16.799231980824764,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_545,medqa_test_545__colloquial__correct,136,3.4615437984466557,31.866133448023948,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_238,medqa_test_238__patient__wrong,130,2.5816171169281006,13.218496740185378,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_238,medqa_test_238__patient__correct,124,2.356411457061768,10.55301348012392,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_238,medqa_test_238__colloquial__correct,107,3.713428497314453,40.99411407754521,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_878,medqa_test_878__patient__correct,120,2.537583351135254,12.649065654423511,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_238,medqa_test_238__colloquial__wrong,128,3.817039012908936,45.46937456772598,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_878,medqa_test_878__textbook__wrong,158,2.10455060005188,8.203415566559494,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_878,medqa_test_878__patient__wrong,158,2.762104034423828,15.83312135889854,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_878,medqa_test_878__textbook__correct,171,2.0142641067504883,7.495209677026339,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_878,medqa_test_878__clinical_note__correct,95,4.068208694458008,58.4521630722826,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_878,medqa_test_878__clinical_note__wrong,86,4.390928268432617,80.71530968977261,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_878,medqa_test_878__colloquial__correct,97,3.633127450942993,37.83094622706904,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_878,medqa_test_878__colloquial__wrong,73,4.374074935913086,79.36638658920849,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_192,medqa_test_192__clinical_note__correct,87,2.93414568901062,18.805430584675413,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_192,medqa_test_192__textbook__wrong,162,1.7285624742507937,5.632551148550924,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_192,medqa_test_192__clinical_note__wrong,95,3.193498373031616,24.373546224455136,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_192,medqa_test_192__patient__wrong,132,2.484046220779419,11.989679292651754,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_192,medqa_test_192__patient__correct,162,2.165244579315185,8.716733588890996,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_192,medqa_test_192__textbook__correct,237,1.513705849647522,4.543537299990265,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_192,medqa_test_192__colloquial__wrong,128,3.199734926223755,24.526028128491166,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_738,medqa_test_738__textbook__wrong,103,2.3178720474243164,10.15404397604483,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_738,medqa_test_738__textbook__correct,155,2.015058279037476,7.501164529113261,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_738,medqa_test_738__patient__correct,111,2.3351776599884038,10.331295224125192,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_192,medqa_test_192__colloquial__correct,148,3.3099403381347656,27.38349167297612,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_738,medqa_test_738__patient__wrong,96,2.6002562046051025,13.46718794861116,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_738,medqa_test_738__clinical_note__wrong,40,4.614219665527344,100.90905498741196,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_738,medqa_test_738__clinical_note__correct,59,3.158346176147461,23.53164653190076,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_738,medqa_test_738__colloquial__wrong,64,3.622116088867188,37.41666108832601,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_738,medqa_test_738__colloquial__correct,75,3.6367151737213135,37.96691694133925,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1250,medqa_test_1250__textbook__wrong,135,2.217927932739258,9.188272409057346,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1250,medqa_test_1250__textbook__correct,140,2.2189760208129883,9.197907576157318,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1250,medqa_test_1250__patient__correct,144,2.2789807319641118,9.766720428497816,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1250,medqa_test_1250__clinical_note__correct,68,3.9221038818359375,50.50659298084128,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1250,medqa_test_1250__clinical_note__wrong,66,4.154197692871094,63.70083640515369,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1250,medqa_test_1250__patient__wrong,133,2.404611825942993,11.07413075749448,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1250,medqa_test_1250__colloquial__correct,121,3.657624959945679,38.76915514355582,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1250,medqa_test_1250__colloquial__wrong,93,4.078780174255371,59.0733666686802,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1233,medqa_test_1233__clinical_note__wrong,69,4.116374492645264,61.33646286704197,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1233,medqa_test_1233__textbook__correct,229,1.8025352954864504,6.065004567495219,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1233,medqa_test_1233__textbook__wrong,230,1.7403573989868164,5.699380011354487,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1233,medqa_test_1233__clinical_note__correct,82,3.618972063064575,37.29920687670459,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1233,medqa_test_1233__patient__correct,156,2.5412380695343018,12.695379006981874,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1233,medqa_test_1233__patient__wrong,181,2.612900733947754,13.638555348611431,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1233,medqa_test_1233__colloquial__correct,139,3.6461164951324463,38.325539250899055,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1233,medqa_test_1233__colloquial__wrong,158,3.128234386444092,22.83362856668049,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_531,medqa_test_531__patient__wrong,134,2.6062464714050293,13.548102104202632,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_531,medqa_test_531__clinical_note__correct,134,2.8843789100646973,17.892451322340523,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_531,medqa_test_531__clinical_note__wrong,136,2.6160709857940674,13.68186161349874,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_531,medqa_test_531__textbook__correct,302,1.5561703443527222,4.7406314510372285,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_531,medqa_test_531__textbook__wrong,292,1.6846954822540283,5.390809085344788,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_531,medqa_test_531__patient__correct,206,2.282226324081421,9.798470715702344,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_531,medqa_test_531__colloquial__correct,120,3.888750314712525,48.84980148493271,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_568,medqa_test_568__textbook__correct,165,1.797180414199829,6.032613989283316,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_568,medqa_test_568__textbook__wrong,166,1.879251837730408,6.548603610813967,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_531,medqa_test_531__colloquial__wrong,206,3.225151538848877,25.15738618831929,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_568,medqa_test_568__clinical_note__correct,97,3.252678632736206,25.859515372431037,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_568,medqa_test_568__patient__wrong,133,2.417694330215454,11.219959946028036,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_568,medqa_test_568__clinical_note__wrong,89,3.306013822555542,27.27618078312137,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_568,medqa_test_568__patient__correct,206,2.341700315475464,10.398902954877654,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_286,medqa_test_286__textbook__correct,88,2.501732110977173,12.203613677788754,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_568,medqa_test_568__colloquial__correct,123,4.33546781539917,76.36067323408614,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_286,medqa_test_286__textbook__wrong,99,2.3563294410705566,10.552147999755183,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_568,medqa_test_568__colloquial__wrong,125,4.269371509552002,71.4766990769803,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_286,medqa_test_286__clinical_note__correct,49,4.061889171600342,58.08393802044669,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_286,medqa_test_286__clinical_note__wrong,41,4.635302543640137,103.05909315226025,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_286,medqa_test_286__patient__correct,101,2.6637439727783203,14.34991433897378,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_286,medqa_test_286__patient__wrong,96,2.886368751525879,17.928089909634043,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_286,medqa_test_286__colloquial__wrong,63,3.937779188156128,51.304536966356,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_286,medqa_test_286__colloquial__correct,81,4.54139518737793,93.82160757046248,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_757,medqa_test_757__clinical_note__wrong,160,2.6997759342193604,14.876398059662288,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_757,medqa_test_757__clinical_note__correct,142,2.824547052383423,16.85330959059198,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_757,medqa_test_757__textbook__wrong,299,1.5008002519607544,4.485276986230983,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_757,medqa_test_757__textbook__correct,286,1.5568000078201294,4.743617393445159,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_757,medqa_test_757__patient__wrong,251,2.279329299926758,9.770125387734693,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_757,medqa_test_757__colloquial__wrong,187,2.961428165435791,19.325552141734125,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_785,medqa_test_785__textbook__correct,181,2.3140411376953125,10.115219164844053,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_757,medqa_test_757__colloquial__correct,203,3.177046537399292,23.9758371408142,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_785,medqa_test_785__textbook__wrong,188,2.274544239044189,9.723486417071378,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_757,medqa_test_757__patient__correct,192,2.3583781719207764,10.573788671284698,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_785,medqa_test_785__clinical_note__correct,104,4.048933506011963,57.33627563318181,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_785,medqa_test_785__patient__wrong,167,2.741920232772827,15.516752283491677,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_785,medqa_test_785__patient__correct,188,2.621267557144165,13.753145438903465,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_785,medqa_test_785__clinical_note__wrong,105,3.878442049026489,48.34883125572545,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_67,medqa_test_67__textbook__correct,191,2.204324722290039,9.064128696700774,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_67,medqa_test_67__textbook__wrong,197,2.102137804031372,8.18364625737192,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_785,medqa_test_785__colloquial__correct,174,3.606115579605103,36.8227396498412,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_67,medqa_test_67__clinical_note__correct,131,3.586148262023926,36.09478019774122,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_785,medqa_test_785__colloquial__wrong,177,3.891841173171997,49.00102288868355,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_67,medqa_test_67__clinical_note__wrong,131,3.452350616455078,31.57452474357661,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_67,medqa_test_67__patient__correct,238,2.116065740585327,8.298425023446729,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_67,medqa_test_67__patient__wrong,199,2.163803100585937,8.70417765456434,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1108,medqa_test_1108__textbook__wrong,109,2.2430269718170166,9.421807713444176,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_67,medqa_test_67__colloquial__wrong,163,3.4364912509918213,31.07772271173761,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1108,medqa_test_1108__clinical_note__wrong,59,4.124738693237305,61.85164488543853,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1108,medqa_test_1108__textbook__correct,115,2.2992680072784424,9.96688409735246,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1108,medqa_test_1108__clinical_note__correct,62,4.023800373077393,55.913193560755566,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1108,medqa_test_1108__patient__correct,113,2.907266616821289,18.306690915503523,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_67,medqa_test_67__colloquial__correct,188,3.532327890396118,34.203497003177326,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1108,medqa_test_1108__patient__wrong,111,2.9662415981292725,19.418798624029325,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1108,medqa_test_1108__colloquial__correct,82,3.710960865020752,40.89308038606366,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1108,medqa_test_1108__colloquial__wrong,78,3.674192428588867,39.4168121098995,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_571,medqa_test_571__patient__wrong,138,2.231043815612793,9.30957849299682,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_571,medqa_test_571__textbook__wrong,228,1.6935181617736816,5.438580894057495,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_571,medqa_test_571__clinical_note__correct,119,3.792872428894043,44.38370639023098,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_571,medqa_test_571__clinical_note__wrong,119,3.7385876178741455,42.03857368541745,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_571,medqa_test_571__textbook__correct,230,1.6736564636230469,5.3316270999269335,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_571,medqa_test_571__patient__correct,170,2.155323982238769,8.630685915004747,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_571,medqa_test_571__colloquial__correct,122,4.0969767570495605,60.15813972562625,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_212,medqa_test_212__clinical_note__correct,77,4.73606538772583,113.98483209292046,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_212,medqa_test_212__textbook__wrong,178,2.285680055618286,9.83237050972294,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_571,medqa_test_571__colloquial__wrong,107,4.129997253417969,62.17775215822945,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_212,medqa_test_212__clinical_note__wrong,83,4.894484043121338,133.55108223553987,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_212,medqa_test_212__patient__wrong,123,2.9751546382904053,19.592652789680404,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_212,medqa_test_212__patient__correct,146,2.851065158843994,17.30620588481306,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_212,medqa_test_212__textbook__correct,164,2.646252155303955,14.101090788859672,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_212,medqa_test_212__colloquial__correct,110,3.6152358055114746,37.16010745074185,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_212,medqa_test_212__colloquial__wrong,137,4.165417194366455,64.41955231240799,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_220,medqa_test_220__clinical_note__correct,116,3.145636796951294,23.234466400744708,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_220,medqa_test_220__patient__wrong,161,2.20480751991272,9.068505893052183,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_220,medqa_test_220__patient__correct,182,2.106722116470337,8.221248773693064,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_220,medqa_test_220__textbook__correct,232,1.6856790781021118,5.396114071332343,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_220,medqa_test_220__clinical_note__wrong,106,3.907665729522705,49.78261016242282,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_220,medqa_test_220__textbook__wrong,218,1.6607874631881714,5.263453989204945,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_220,medqa_test_220__colloquial__correct,166,3.305448293685913,27.260759676386837,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_220,medqa_test_220__colloquial__wrong,128,3.840314149856568,46.54009270695424,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1132,medqa_test_1132__clinical_note__correct,187,3.11829137802124,22.60771857915514,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1132,medqa_test_1132__clinical_note__wrong,205,3.005919933319092,20.204794612948675,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1132,medqa_test_1132__textbook__correct,327,1.8942792415618896,6.6477552517954726,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1132,medqa_test_1132__textbook__wrong,355,1.9442274570465088,6.988231060465554,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1132,medqa_test_1132__patient__wrong,268,2.291611671447754,9.89086566817549,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1132,medqa_test_1132__patient__correct,321,2.296283483505249,9.937182040114513,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1020,medqa_test_1020__textbook__correct,203,1.914325714111328,6.782364002474244,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1132,medqa_test_1132__colloquial__wrong,243,3.4235615730285645,30.678484338965102,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1132,medqa_test_1132__colloquial__correct,246,3.3796474933624268,29.36041954612661,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1020,medqa_test_1020__clinical_note__correct,96,4.4543232917785645,85.99793563993191,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1020,medqa_test_1020__textbook__wrong,239,1.821022629737854,6.178173204149664,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1020,medqa_test_1020__clinical_note__wrong,111,3.587000131607056,36.1255413434834,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1020,medqa_test_1020__patient__wrong,222,2.4347288608551025,11.412723857629922,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1020,medqa_test_1020__patient__correct,229,2.5840017795562744,13.250056009511953,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_492,medqa_test_492__textbook__correct,186,1.9861013889312744,7.287068864247074,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_492,medqa_test_492__textbook__wrong,165,1.9504953622817995,7.03217018981268,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1020,medqa_test_1020__colloquial__correct,218,3.548008918762207,34.744070305586554,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_492,medqa_test_492__patient__wrong,182,2.5631353855133057,12.976439739958808,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_492,medqa_test_492__clinical_note__correct,126,3.3846445083618164,29.507501181501844,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_492,medqa_test_492__clinical_note__wrong,117,3.3831379413604736,29.463079624357917,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1020,medqa_test_1020__colloquial__wrong,205,3.5416247844696045,34.522966025557146,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_492,medqa_test_492__patient__correct,215,2.494783878326416,12.11911403232874,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_988,medqa_test_988__textbook__correct,85,2.056071519851685,7.815207537725653,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_988,medqa_test_988__textbook__wrong,86,2.2100625038146973,9.116286177895248,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_988,medqa_test_988__clinical_note__correct,47,3.9224071502685542,50.5219123589559,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_988,medqa_test_988__patient__wrong,85,2.369321823120117,10.690140019426009,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_988,medqa_test_988__patient__correct,98,2.377981424331665,10.78311434819364,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_492,medqa_test_492__colloquial__correct,142,4.124928951263428,61.86341377683442,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_492,medqa_test_492__colloquial__wrong,159,3.5118446350097656,33.51002457156992,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_988,medqa_test_988__clinical_note__wrong,56,4.122848987579346,61.73487384833819,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_988,medqa_test_988__colloquial__correct,83,3.9643499851226807,52.68601156546166,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_988,medqa_test_988__colloquial__wrong,85,4.017185211181641,55.54453943098764,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_420,medqa_test_420__textbook__wrong,90,2.7793428897857666,16.108432454003946,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_420,medqa_test_420__clinical_note__correct,46,5.045738697052002,155.3590200712867,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_420,medqa_test_420__clinical_note__wrong,47,5.087003231048584,161.9039456101704,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_420,medqa_test_420__textbook__correct,88,2.8695223331451416,17.62859559258503,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_420,medqa_test_420__patient__wrong,107,2.935459613800049,18.8301557460406,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_420,medqa_test_420__patient__correct,109,2.951766014099121,19.139724923319044,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_420,medqa_test_420__colloquial__correct,72,5.263240814208984,193.1062999467256,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_420,medqa_test_420__colloquial__wrong,75,4.604258060455322,99.90882903272762,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_978,medqa_test_978__textbook__wrong,150,1.9109079837799072,6.759223278207192,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_978,medqa_test_978__textbook__correct,159,1.904125690460205,6.713535352911314,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_978,medqa_test_978__clinical_note__wrong,99,3.756251573562622,42.78773831447277,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_978,medqa_test_978__clinical_note__correct,101,3.7753303050994873,43.61191117358287,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_978,medqa_test_978__patient__correct,241,2.2120823860168457,9.13471861150105,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_978,medqa_test_978__patient__wrong,219,2.455559253692627,11.652948681483789,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_978,medqa_test_978__colloquial__correct,166,3.5739786624908447,35.65818317127568,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_978,medqa_test_978__colloquial__wrong,156,3.467823982238769,32.06688835184229,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_699,medqa_test_699__patient__correct,128,2.642283201217652,14.045235124558053,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_699,medqa_test_699__textbook__correct,223,2.122635126113892,8.353120036313522,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_699,medqa_test_699__textbook__wrong,226,2.068817615509033,7.915458467301081,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_699,medqa_test_699__patient__wrong,134,2.694608688354492,14.799726314780017,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_699,medqa_test_699__clinical_note__correct,103,3.956423044204712,52.27002359885873,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_699,medqa_test_699__clinical_note__wrong,123,3.2550837993621826,25.92178667217563,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_699,medqa_test_699__colloquial__correct,148,3.965247392654419,52.73331361048898,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_699,medqa_test_699__colloquial__wrong,143,4.053102493286133,57.57580879506382,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_730,medqa_test_730__textbook__correct,196,1.9238566160202024,6.847315077988342,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_730,medqa_test_730__textbook__wrong,198,2.083217144012451,8.030261911183091,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_730,medqa_test_730__patient__correct,124,3.005411386489868,20.194522140951065,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_730,medqa_test_730__clinical_note__correct,99,3.990084171295166,54.05943942486395,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_730,medqa_test_730__patient__wrong,148,2.778787136077881,16.099482620121446,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_730,medqa_test_730__clinical_note__wrong,114,3.945589065551758,51.706787830289386,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_969,medqa_test_969__textbook__wrong,170,1.7954840660095217,6.022389250270421,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_969,medqa_test_969__clinical_note__correct,77,4.2752790451049805,71.90019990945464,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_969,medqa_test_969__textbook__correct,202,2.00473952293396,7.424159821509518,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_730,medqa_test_730__colloquial__correct,134,3.674656391143799,39.43510427786563,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_730,medqa_test_730__colloquial__wrong,147,3.833493232727051,46.22372677089013,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_969,medqa_test_969__clinical_note__wrong,72,4.642689228057861,103.82317669753388,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_969,medqa_test_969__patient__wrong,130,2.650228500366211,14.157273217926068,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_969,medqa_test_969__patient__correct,129,2.744085788726806,15.550391088997255,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_719,medqa_test_719__textbook__wrong,76,2.857981443405152,17.42631540641523,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_719,medqa_test_719__clinical_note__wrong,27,5.03702974319458,154.01188013848213,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_719,medqa_test_719__clinical_note__correct,30,4.438970565795898,84.68771635328544,gemma-2-2b-it
