model,generator,split_id,seed,layer,position,n_train_specialties,n_test_specialties,n_train_facts,n_test_facts_in,n_test_facts_out,in_dist_auroc,in_dist_ci_lo,in_dist_ci_hi,heldout_specialty_auroc,heldout_ci_lo,heldout_ci_hi,delta_specialty
gemma-3-4b-it,sonnet,4,4042,15,last_question_token,7,8,131,33,187,0.7309458218549127,0.6308080808080808,0.8292240587695132,0.7100574794818268,0.6625532614601505,0.755588521261689,0.0208883423730859
gemma-3-4b-it,sonnet,0,42,17,last_question_token,7,8,137,34,180,0.7577854671280276,0.647015570934256,0.8564662629757785,0.7600000000000001,0.7191373456790124,0.8011466049382716,-0.0022145328719724
gemma-3-4b-it,sonnet,1,1042,17,last_question_token,7,8,136,34,181,0.763840830449827,0.6660899653979239,0.8589965397923875,0.7239705747687799,0.6820602240468849,0.7650262507249472,0.039870255681047
gemma-3-4b-it,sonnet,2,2042,17,last_question_token,7,8,145,36,170,0.7662037037037036,0.6481095679012345,0.8619020061728396,0.7179584775086506,0.6763287197231834,0.7584117647058823,0.048245226195053
gemma-3-4b-it,sonnet,3,3042,17,last_question_token,7,8,126,32,193,0.658203125,0.5517578125,0.7705078125,0.7392950146312651,0.6970864989664153,0.781885419742812,-0.0810918896312651
gemma-3-4b-it,sonnet,4,4042,17,last_question_token,7,8,131,33,187,0.736455463728191,0.642791551882461,0.8283287419651055,0.7574709027996226,0.7119441505333296,0.7999656838914467,-0.0210154390714315
gemma-3-4b-it,sonnet,0,42,19,last_question_token,7,8,137,34,180,0.7612456747404844,0.6435769896193771,0.8581747404844291,0.7304012345679012,0.6843996913580247,0.773983024691358,0.0308444401725832
gemma-3-4b-it,sonnet,1,1042,19,last_question_token,7,8,136,34,181,0.7508650519031141,0.6513840830449826,0.8442906574394463,0.7463447391715761,0.7001869601050028,0.7900628796434784,0.004520312731538
gemma-3-4b-it,sonnet,2,2042,19,last_question_token,7,8,145,36,170,0.8032407407407407,0.708275462962963,0.8881365740740741,0.7088581314878893,0.6649801038062283,0.7537846020761245,0.0943826092528513
gemma-3-4b-it,sonnet,3,3042,19,last_question_token,7,8,126,32,193,0.6669921875,0.5507568359375,0.7812744140625,0.7247174420789819,0.6791571585814384,0.7704777309457973,-0.0577252545789819
gemma-3-4b-it,sonnet,4,4042,19,last_question_token,7,8,131,33,187,0.7456382001836547,0.6517676767676768,0.8430211202938476,0.7652492207383683,0.7200177299894193,0.8091230804426778,-0.0196110205547136
gemma-3-4b-it,sonnet,0,42,21,last_question_token,7,8,137,34,180,0.7517301038062283,0.6150519031141869,0.8555579584775086,0.7637962962962963,0.7202091049382715,0.8072407407407407,-0.012066192490068
gemma-3-4b-it,sonnet,1,1042,21,last_question_token,7,8,136,34,181,0.7897923875432526,0.693728373702422,0.879757785467128,0.7200634901254541,0.6700886725069443,0.7635000457861482,0.0697288974177985
gemma-3-4b-it,sonnet,2,2042,21,last_question_token,7,8,145,36,170,0.7461419753086419,0.638869598765432,0.8387731481481481,0.701522491349481,0.653794982698962,0.7473416955017301,0.0446194839591609
gemma-3-4b-it,sonnet,3,3042,21,last_question_token,7,8,126,32,193,0.6767578125,0.5478515625,0.798828125,0.7281806222985852,0.6868338747348922,0.7734509651265807,-0.0514228097985851
gemma-3-4b-it,sonnet,4,4042,21,last_question_token,7,8,131,33,187,0.7364554637281909,0.6372819100091828,0.8421028466483012,0.7590151276845206,0.7139444936944149,0.8053761903400154,-0.0225596639563296
gemma-3-4b-it,sonnet,0,42,23,last_question_token,7,8,137,34,180,0.745674740484429,0.6219506920415225,0.8486375432525951,0.7657098765432099,0.7246535493827161,0.8069992283950617,-0.0200351360587808
gemma-3-4b-it,sonnet,1,1042,23,last_question_token,7,8,136,34,181,0.7664359861591696,0.6721020761245674,0.856401384083045,0.7238179542749,0.6785201916913404,0.7680168493025242,0.0426180318842696
gemma-3-4b-it,sonnet,2,2042,23,last_question_token,7,8,145,36,170,0.8001543209876544,0.6966820987654322,0.8920524691358025,0.7089273356401384,0.662461937716263,0.7575666089965398,0.0912269853475159
gemma-3-4b-it,sonnet,3,3042,23,last_question_token,7,8,126,32,193,0.6171875,0.4892578125,0.744140625,0.7320733442508524,0.6890359472737524,0.7758067330666595,-0.1148858442508523
gemma-3-4b-it,sonnet,4,4042,23,last_question_token,7,8,131,33,187,0.7401285583103765,0.6290174471992654,0.8494260789715335,0.7480625697045955,0.7051767279590494,0.7919435785981871,-0.007934011394219
gemma-3-4b-it,sonnet,0,42,25,last_question_token,7,8,137,34,180,0.7214532871972319,0.6046280276816609,0.8226643598615917,0.7489506172839506,0.7068811728395061,0.7945748456790124,-0.0274973300867187
gemma-3-4b-it,sonnet,1,1042,25,last_question_token,7,8,136,34,181,0.755190311418685,0.6556877162629757,0.8520761245674741,0.7431091847013216,0.6956159763132993,0.7874332285339275,0.0120811267173633
gemma-3-4b-it,sonnet,2,2042,25,last_question_token,7,8,145,36,170,0.7993827160493827,0.6982445987654322,0.8904513888888889,0.710242214532872,0.663976643598616,0.7583053633217992,0.0891405015165107
gemma-3-4b-it,sonnet,3,3042,25,last_question_token,7,8,126,32,193,0.6328125,0.5009521484375,0.7500244140625,0.7475636929850465,0.7020302558457946,0.7898252302075223,-0.1147511929850465
gemma-3-4b-it,sonnet,4,4042,25,last_question_token,7,8,131,33,187,0.7447199265381083,0.6483011937557392,0.8466712580348945,0.7488632789041723,0.705133832823358,0.792645628985673,-0.004143352366064
gemma-3-4b-it,sonnet,0,42,1,first_answer_token,7,8,137,34,180,0.6505190311418685,0.5216262975778547,0.7681877162629758,0.7008024691358025,0.6611103395061729,0.7423155864197531,-0.0502834379939339
gemma-3-4b-it,sonnet,1,1042,1,first_answer_token,7,8,136,34,181,0.7525951557093425,0.6539143598615917,0.8468858131487889,0.6746131070480144,0.6273618021427917,0.7201298800402919,0.0779820486613281
gemma-3-4b-it,sonnet,2,2042,1,first_answer_token,7,8,145,36,170,0.6651234567901235,0.566358024691358,0.7685378086419754,0.6762629757785468,0.6309671280276816,0.7254749134948097,-0.0111395189884232
gemma-3-4b-it,sonnet,3,3042,1,first_answer_token,7,8,126,32,193,0.638671875,0.5292724609375,0.7363525390625,0.6758839163467475,0.6352647050927542,0.7186360707670005,-0.0372120413467474
gemma-3-4b-it,sonnet,4,4042,1,first_answer_token,7,8,131,33,187,0.6556473829201102,0.5720385674931129,0.7493572084481175,0.6660184735051045,0.6220052046097972,0.7076503474505991,-0.0103710905849943
gemma-3-4b-it,sonnet,0,42,3,first_answer_token,7,8,137,34,180,0.6565743944636678,0.5579584775086506,0.7561202422145329,0.7125617283950617,0.6660470679012346,0.7558973765432099,-0.0559873339313938
gemma-3-4b-it,sonnet,1,1042,3,first_answer_token,7,8,136,34,181,0.7923875432525951,0.6790657439446367,0.8866998269896192,0.6708281187997924,0.6242964195232136,0.7179222245963186,0.1215594244528026
gemma-3-4b-it,sonnet,2,2042,3,first_answer_token,7,8,145,36,170,0.7214506172839505,0.6010802469135803,0.8294753086419753,0.6916955017301039,0.646401384083045,0.7378892733564014,0.0297551155538466
gemma-3-4b-it,sonnet,3,3042,3,first_answer_token,7,8,126,32,193,0.6845703125,0.5575927734375,0.7978759765625,0.6964482267980348,0.6551008080753845,0.7373654326290638,-0.0118779142980347
gemma-3-4b-it,sonnet,4,4042,3,first_answer_token,7,8,131,33,187,0.768595041322314,0.673048668503214,0.859504132231405,0.7034230318281907,0.6627713117332495,0.745641139294804,0.0651720094941233
gemma-3-4b-it,sonnet,0,42,5,first_answer_token,7,8,137,34,180,0.6470588235294118,0.5510164359861591,0.7439446366782007,0.717283950617284,0.6721242283950617,0.7582415123456789,-0.0702251270878722
gemma-3-4b-it,sonnet,1,1042,5,first_answer_token,7,8,136,34,181,0.7811418685121108,0.6738538062283738,0.8746107266435986,0.6426238515307836,0.5935349958792467,0.6925086230579042,0.1385180169813271
gemma-3-4b-it,sonnet,2,2042,5,first_answer_token,7,8,145,36,170,0.7299382716049384,0.6072145061728395,0.8418402777777778,0.6944636678200693,0.6453953287197233,0.7407448096885814,0.0354746037848691
gemma-3-4b-it,sonnet,3,3042,5,first_answer_token,7,8,126,32,193,0.693359375,0.5654052734375,0.8067138671874999,0.7060860694246827,0.6645232086767431,0.7481596821391178,-0.0127266944246826
gemma-3-4b-it,sonnet,4,4042,5,first_answer_token,7,8,131,33,187,0.7897153351698806,0.6721303948576676,0.8852157943067033,0.6776573536560955,0.6353255740798992,0.7200441819897624,0.1120579815137851
gemma-3-4b-it,sonnet,0,42,7,first_answer_token,7,8,137,34,180,0.6453287197231835,0.5241998269896194,0.7690311418685121,0.7326851851851852,0.6886604938271605,0.7747654320987654,-0.0873564654620017
gemma-3-4b-it,sonnet,1,1042,7,first_answer_token,7,8,136,34,181,0.7275086505190311,0.6167387543252595,0.828741349480969,0.6973230365373464,0.650421995665578,0.7437555324929032,0.0301856139816847
gemma-3-4b-it,sonnet,2,2042,7,first_answer_token,7,8,145,36,170,0.7916666666666666,0.6682098765432098,0.8865740740740741,0.7007958477508651,0.6555311418685121,0.7450190311418685,0.0908708189158015
gemma-3-4b-it,sonnet,3,3042,7,first_answer_token,7,8,126,32,193,0.7314453125,0.6103271484375,0.8388916015625,0.7145158259282128,0.6756389433273376,0.7538625197991894,0.0169294865717871
gemma-3-4b-it,sonnet,4,4042,7,first_answer_token,7,8,131,33,187,0.7722681359044995,0.6390955004591369,0.8888888888888888,0.6709371157310762,0.6255855186021906,0.7211830478423745,0.1013310201734233
gemma-3-4b-it,sonnet,0,42,9,first_answer_token,7,8,137,34,180,0.6314878892733564,0.5112456747404844,0.7431012110726645,0.7307407407407407,0.6845949074074074,0.7721111111111111,-0.0992528514673842
gemma-3-4b-it,sonnet,1,1042,9,first_answer_token,7,8,136,34,181,0.694636678200692,0.5864835640138408,0.7984429065743945,0.6838619089771374,0.6410198101401056,0.729329080308904,0.0107747692235545
gemma-3-4b-it,sonnet,2,2042,9,first_answer_token,7,8,145,36,170,0.7800925925925927,0.6481481481481481,0.881983024691358,0.6651903114186851,0.6195025951557093,0.7138287197231835,0.1149022811739075
gemma-3-4b-it,sonnet,3,3042,9,first_answer_token,7,8,126,32,193,0.6962890625,0.5654296875,0.8076416015625,0.7058176058417676,0.6630231684072055,0.7510584176756422,-0.0095285433417675
gemma-3-4b-it,sonnet,4,4042,9,first_answer_token,7,8,131,33,187,0.7382920110192838,0.5941000918273646,0.8632001836547292,0.6426263261746117,0.5950856472875976,0.6894163401870228,0.095665684844672
gemma-3-4b-it,sonnet,0,42,11,first_answer_token,7,8,137,34,180,0.6730103806228374,0.5484212802768166,0.7794333910034602,0.755462962962963,0.7099552469135803,0.8001527777777778,-0.0824525823401256
gemma-3-4b-it,sonnet,1,1042,11,first_answer_token,7,8,136,34,181,0.6738754325259516,0.5570934256055363,0.777681660899654,0.7027563261194714,0.6575058758890144,0.7515590183449835,-0.0288808935935197
gemma-3-4b-it,sonnet,2,2042,11,first_answer_token,7,8,145,36,170,0.7970679012345679,0.6944444444444444,0.8896990740740741,0.6967820069204151,0.6453581314878893,0.746590830449827,0.1002858943141528
gemma-3-4b-it,sonnet,3,3042,11,first_answer_token,7,8,126,32,193,0.734375,0.625927734375,0.8369140625,0.7031061236543263,0.6618848828156461,0.7480831700179869,0.0312688763456736
gemma-3-4b-it,sonnet,4,4042,11,first_answer_token,7,8,131,33,187,0.7162534435261708,0.5858356290174472,0.8429752066115701,0.6813463353255741,0.6339357716834912,0.7291965741084961,0.0349071082005967
gemma-3-4b-it,sonnet,0,42,13,first_answer_token,7,8,137,34,180,0.7136678200692042,0.5916738754325259,0.8140354671280278,0.7614506172839506,0.7198317901234569,0.8025979938271607,-0.0477827972147464
gemma-3-4b-it,sonnet,1,1042,13,first_answer_token,7,8,136,34,181,0.6790657439446367,0.5510164359861591,0.7958693771626297,0.7045877720460304,0.6623958365129269,0.7525174750465493,-0.0255220281013937
gemma-3-4b-it,sonnet,2,2042,13,first_answer_token,7,8,145,36,170,0.7592592592592594,0.6357831790123457,0.8618827160493826,0.7240138408304498,0.676954152249135,0.7724567474048442,0.0352454184288095
gemma-3-4b-it,sonnet,3,3042,13,first_answer_token,7,8,126,32,193,0.80078125,0.6991943359375,0.8896484375,0.7148111358694194,0.6768758892856185,0.7537256033719026,0.0859701141305806
gemma-3-4b-it,sonnet,4,4042,13,first_answer_token,7,8,131,33,187,0.7346189164370983,0.6096648301193757,0.8622819100091828,0.6983328090594526,0.6514598644513713,0.7451335468557865,0.0362861073776457
gemma-3-4b-it,sonnet,0,42,15,first_answer_token,7,8,137,34,180,0.7621107266435987,0.6470588235294118,0.8642084775086505,0.7673765432098767,0.7263788580246914,0.8089621913580246,-0.005265816566278
gemma-3-4b-it,sonnet,1,1042,15,first_answer_token,7,8,136,34,181,0.7257785467128027,0.591673875432526,0.842560553633218,0.6966515063642745,0.6530623302097005,0.7454313055157046,0.0291270403485282
gemma-3-4b-it,sonnet,2,2042,15,first_answer_token,7,8,145,36,170,0.7939814814814814,0.6867283950617284,0.8835069444444444,0.6961937716262976,0.6493408304498269,0.7464913494809687,0.0977877098551838
gemma-3-4b-it,sonnet,3,3042,15,first_answer_token,7,8,126,32,193,0.7314453125,0.611328125,0.8388671875,0.7335230475985932,0.6953958495530083,0.7739550055035036,-0.0020777350985932
gemma-3-4b-it,sonnet,4,4042,15,first_answer_token,7,8,131,33,187,0.7493112947658402,0.6243801652892562,0.8659320477502296,0.694958391718379,0.6471803597472047,0.737566844919786,0.0543529030474612
gemma-3-4b-it,sonnet,0,42,17,first_answer_token,7,8,137,34,180,0.7465397923875432,0.6461288927335639,0.8434256055363322,0.7559567901234568,0.7118626543209876,0.8026875000000001,-0.0094169977359136
gemma-3-4b-it,sonnet,1,1042,17,first_answer_token,7,8,136,34,181,0.7880622837370242,0.6634299307958478,0.8814878892733564,0.7214065504715974,0.6759210646805653,0.7701871127254968,0.0666557332654268
gemma-3-4b-it,sonnet,2,2042,17,first_answer_token,7,8,145,36,170,0.8140432098765432,0.7214506172839505,0.9004822530864198,0.6887889273356401,0.6451461937716264,0.7396634948096885,0.1252542825409031
gemma-3-4b-it,sonnet,3,3042,17,first_answer_token,7,8,126,32,193,0.693359375,0.5673583984375,0.806689453125,0.7327981959247228,0.6891654809525088,0.7775591291041372,-0.0394388209247228
gemma-3-4b-it,sonnet,4,4042,17,first_answer_token,7,8,131,33,187,0.7649219467401285,0.6602157943067034,0.86044536271809,0.715233492521948,0.6639287654779947,0.7607988504103633,0.0496884542181804
gemma-3-4b-it,sonnet,0,42,19,first_answer_token,7,8,137,34,180,0.7378892733564013,0.6340181660899653,0.8416955017301038,0.7416666666666667,0.696224537037037,0.7874783950617283,-0.0037773933102653
gemma-3-4b-it,sonnet,1,1042,19,first_answer_token,7,8,136,34,181,0.7906574394463668,0.6738538062283738,0.8849480968858131,0.7117914593571624,0.6643844815481822,0.7612107383779494,0.0788659800892044
gemma-3-4b-it,sonnet,2,2042,19,first_answer_token,7,8,145,36,170,0.8333333333333334,0.743016975308642,0.914351851851852,0.701522491349481,0.655045847750865,0.7478598615916956,0.1318108419838524
gemma-3-4b-it,sonnet,3,3042,19,first_answer_token,7,8,126,32,193,0.7119140625,0.5907470703125,0.8203369140625,0.7399393272302611,0.7004724959059303,0.7830109533141829,-0.0280252647302611
gemma-3-4b-it,sonnet,4,4042,19,first_answer_token,7,8,131,33,187,0.7548209366391184,0.6363636363636364,0.8595270890725437,0.7285881781006034,0.6802274872029511,0.7747426291858504,0.026232758538515
gemma-3-4b-it,sonnet,0,42,21,first_answer_token,7,8,137,34,180,0.722318339100346,0.5873702422145329,0.8391003460207612,0.7242901234567901,0.6799182098765432,0.773431327160494,-0.001971784356444
gemma-3-4b-it,sonnet,1,1042,21,first_answer_token,7,8,136,34,181,0.7750865051903114,0.6721237024221454,0.8745891003460208,0.710784164097555,0.6674353652208418,0.7586848692042368,0.0643023410927564
gemma-3-4b-it,sonnet,2,2042,21,first_answer_token,7,8,145,36,170,0.8217592592592592,0.7229745370370371,0.9066550925925928,0.6880276816608997,0.6390631487889273,0.7378278546712803,0.1337315775983595
gemma-3-4b-it,sonnet,3,3042,21,first_answer_token,7,8,126,32,193,0.685546875,0.5556396484375,0.8037109375,0.7453891379634352,0.7062196300571828,0.7849620124030177,-0.0598422629634352
gemma-3-4b-it,sonnet,4,4042,21,first_answer_token,7,8,131,33,187,0.743801652892562,0.6382001836547291,0.8540174471992653,0.7317624181417827,0.6832280019445794,0.7786961308587607,0.0120392347507792
gemma-3-4b-it,sonnet,0,42,23,first_answer_token,7,8,137,34,180,0.7197231833910034,0.5934256055363322,0.8339100346020761,0.7418209876543209,0.6991805555555555,0.7876882716049384,-0.0220978042633175
gemma-3-4b-it,sonnet,1,1042,23,first_answer_token,7,8,136,34,181,0.773356401384083,0.6600129757785468,0.876340830449827,0.7188425261744147,0.6737859039711851,0.7658259821128781,0.0545138752096683
gemma-3-4b-it,sonnet,2,2042,23,first_answer_token,7,8,145,36,170,0.7831790123456789,0.6628086419753086,0.882735339506173,0.7156747404844289,0.667531141868512,0.7618391003460208,0.0675042718612499
gemma-3-4b-it,sonnet,3,3042,23,first_answer_token,7,8,126,32,193,0.6708984375,0.5399169921875,0.791015625,0.7310531826357755,0.6919373674461058,0.771191844076351,-0.0601547451357754
gemma-3-4b-it,sonnet,4,4042,23,first_answer_token,7,8,131,33,187,0.7465564738292011,0.6299127640036731,0.8567722681359046,0.7287311618862422,0.6817981640881925,0.7767115159140953,0.0178253119429588
gemma-3-4b-it,sonnet,0,42,25,first_answer_token,7,8,137,34,180,0.7102076124567474,0.5899653979238755,0.8192041522491348,0.7429938271604939,0.703775462962963,0.7869552469135802,-0.0327862147037465
gemma-3-4b-it,sonnet,1,1042,25,first_answer_token,7,8,136,34,181,0.7647058823529411,0.6479022491349481,0.8693771626297578,0.7279081835108818,0.6846822441317421,0.7750175513567963,0.0367976988420593
gemma-3-4b-it,sonnet,2,2042,25,first_answer_token,7,8,145,36,170,0.8194444444444444,0.7237461419753086,0.9074074074074074,0.7126297577854672,0.6669506920415225,0.7601133217993078,0.1068146866589772
gemma-3-4b-it,sonnet,3,3042,25,first_answer_token,7,8,126,32,193,0.64453125,0.500927734375,0.7734619140625,0.7295229402131601,0.6885278799430856,0.769373003302102,-0.0849916902131601
gemma-3-4b-it,sonnet,4,4042,25,first_answer_token,7,8,131,33,187,0.7630853994490358,0.6556473829201102,0.8650367309458218,0.7300466127141183,0.6857774028425176,0.7756720237925019,0.0330387867349174
llama-3-8b-instruct,sonnet,0,42,1,last_question_token,7,8,137,34,180,0.7430795847750865,0.6349480968858131,0.8442906574394463,0.6616975308641976,0.6175925925925926,0.7060246913580246,0.0813820539108889
llama-3-8b-instruct,sonnet,1,1042,1,last_question_token,7,8,136,34,181,0.7352941176470588,0.6539359861591696,0.8166089965397924,0.664265437562956,0.6175231220048227,0.7136557186899057,0.0710286800841027
llama-3-8b-instruct,sonnet,2,2042,1,last_question_token,7,8,145,36,170,0.7415123456790123,0.6319444444444445,0.8403742283950617,0.6878892733564014,0.6383979238754325,0.7358157439446368,0.0536230723226108
llama-3-8b-instruct,sonnet,3,3042,1,last_question_token,7,8,126,32,193,0.685546875,0.568310546875,0.7939453125,0.6789712475502698,0.6368459555961234,0.724938924534887,0.0065756274497301
llama-3-8b-instruct,sonnet,4,4042,1,last_question_token,7,8,131,33,187,0.7015610651974288,0.58767217630854,0.7989439853076216,0.6858932197088851,0.6375003574594641,0.737122880265378,0.0156678454885437
llama-3-8b-instruct,sonnet,0,42,3,last_question_token,7,8,137,34,180,0.7846020761245674,0.6868512110726643,0.8754325259515572,0.6728395061728396,0.6289305555555555,0.7164228395061729,0.1117625699517278
llama-3-8b-instruct,sonnet,1,1042,3,last_question_token,7,8,136,34,181,0.7378892733564014,0.6332179930795848,0.8391003460207611,0.692133939745429,0.6464965965629865,0.7377407588290956,0.0457553336109723
llama-3-8b-instruct,sonnet,2,2042,3,last_question_token,7,8,145,36,170,0.7523148148148149,0.6411844135802469,0.8541859567901235,0.6902768166089963,0.6441859861591696,0.7343278546712803,0.0620379982058185
llama-3-8b-instruct,sonnet,3,3042,3,last_question_token,7,8,126,32,193,0.7197265625,0.6054443359375,0.8193603515625,0.6867298450965127,0.6453300759751939,0.7318874332196837,0.0329967174034873
llama-3-8b-instruct,sonnet,4,4042,3,last_question_token,7,8,131,33,187,0.6795224977043159,0.5536730945821854,0.7952479338842975,0.7023363550573365,0.6611820469558752,0.7426906688781492,-0.0228138573530205
llama-3-8b-instruct,sonnet,0,42,5,last_question_token,7,8,137,34,180,0.7162629757785467,0.6012110726643599,0.8166089965397922,0.6880864197530865,0.6375902777777778,0.733429012345679,0.0281765560254602
llama-3-8b-instruct,sonnet,1,1042,5,last_question_token,7,8,136,34,181,0.6790657439446367,0.5717993079584776,0.7769463667820069,0.686609077866976,0.6411586947895364,0.7350439547022375,-0.0075433339223393
llama-3-8b-instruct,sonnet,2,2042,5,last_question_token,7,8,145,36,170,0.7569444444444444,0.6396219135802468,0.8495563271604939,0.6857785467128028,0.6446643598615918,0.7256081314878892,0.0711658977316416
llama-3-8b-instruct,sonnet,3,3042,5,last_question_token,7,8,126,32,193,0.7021484375,0.5908203125,0.8154296875,0.6788370157588122,0.6378305457864641,0.7261174796638836,0.0233114217411878
llama-3-8b-instruct,sonnet,4,4042,5,last_question_token,7,8,131,33,187,0.7134986225895316,0.6115702479338844,0.8145316804407713,0.6947868111756127,0.6481798164088192,0.7382517372529954,0.0187118114139188
llama-3-8b-instruct,sonnet,0,42,7,last_question_token,7,8,137,34,180,0.7474048442906573,0.6340614186851211,0.8468858131487889,0.6662037037037036,0.6175547839506172,0.7094035493827161,0.0812011405869537
llama-3-8b-instruct,sonnet,1,1042,7,last_question_token,7,8,136,34,181,0.6548442906574394,0.5640138408304498,0.7431444636678202,0.686303836879216,0.6421629376392662,0.7315443667775708,-0.0314595462217766
llama-3-8b-instruct,sonnet,2,2042,7,last_question_token,7,8,145,36,170,0.7623456790123456,0.6504436728395062,0.8518518518518517,0.69,0.6469126297577855,0.7328105536332179,0.0723456790123456
llama-3-8b-instruct,sonnet,3,3042,7,last_question_token,7,8,126,32,193,0.673828125,0.5830078125,0.7685791015625,0.6858707616311847,0.6478549759725094,0.7282396842868265,-0.0120426366311846
llama-3-8b-instruct,sonnet,4,4042,7,last_question_token,7,8,131,33,187,0.7337006427915519,0.628099173553719,0.8347107438016529,0.6831479310246218,0.6428458062855672,0.7229589064600076,0.0505527117669301
llama-3-8b-instruct,sonnet,0,42,9,last_question_token,7,8,137,34,180,0.7716262975778546,0.6600346020761246,0.8624567474048442,0.6653395061728395,0.6180362654320988,0.7107831790123456,0.106286791405015
llama-3-8b-instruct,sonnet,1,1042,9,last_question_token,7,8,136,34,181,0.6358131487889274,0.5241349480968858,0.7396410034602076,0.6939653856719881,0.6527754036812063,0.7373111321388236,-0.0581522368830607
llama-3-8b-instruct,sonnet,2,2042,9,last_question_token,7,8,145,36,170,0.808641975308642,0.7106288580246912,0.8881172839506173,0.7109342560553633,0.6663581314878892,0.7544420415224914,0.0977077192532787
llama-3-8b-instruct,sonnet,3,3042,9,last_question_token,7,8,126,32,193,0.6943359375,0.575146484375,0.81640625,0.6834277430266584,0.6422447582485435,0.7266557491476281,0.0109081944733415
llama-3-8b-instruct,sonnet,4,4042,9,last_question_token,7,8,131,33,187,0.7630853994490358,0.6601469237832874,0.8540174471992654,0.6725671308873574,0.631438559867311,0.7155787983642655,0.0905182685616783
llama-3-8b-instruct,sonnet,0,42,11,last_question_token,7,8,137,34,180,0.8313148788927336,0.7378460207612457,0.91784169550173,0.6945370370370371,0.6545532407407408,0.7392438271604939,0.1367778418556965
llama-3-8b-instruct,sonnet,1,1042,11,last_question_token,7,8,136,34,181,0.7309688581314879,0.6306012110726643,0.8270328719723183,0.7077928024175086,0.6659045816672263,0.7487370654131437,0.0231760557139792
llama-3-8b-instruct,sonnet,2,2042,11,last_question_token,7,8,145,36,170,0.7530864197530864,0.6264660493827161,0.8541666666666666,0.7390657439446368,0.7002032871972319,0.7809031141868511,0.0140206758084496
llama-3-8b-instruct,sonnet,3,3042,11,last_question_token,7,8,126,32,193,0.7109375,0.61328125,0.8154541015625,0.7156702193347473,0.6735704314209777,0.7590150071142849,-0.0047327193347472
llama-3-8b-instruct,sonnet,4,4042,11,last_question_token,7,8,131,33,187,0.7988980716253443,0.7107208448117539,0.8778925619834711,0.7070262232262862,0.6652027510080356,0.745578226429123,0.0918718483990581
llama-3-8b-instruct,sonnet,0,42,13,last_question_token,7,8,137,34,180,0.879757785467128,0.800151384083045,0.9403114186851212,0.7600617283950617,0.7151049382716049,0.8040131172839506,0.1196960570720663
llama-3-8b-instruct,sonnet,1,1042,13,last_question_token,7,8,136,34,181,0.7508650519031141,0.6461937716262977,0.8486159169550174,0.7565703122615306,0.71648453954397,0.7971994139373034,-0.0057052603584164
llama-3-8b-instruct,sonnet,2,2042,13,last_question_token,7,8,145,36,170,0.7484567901234568,0.631886574074074,0.8441550925925927,0.7875086505190312,0.7501704152249136,0.822917820069204,-0.0390518603955744
llama-3-8b-instruct,sonnet,3,3042,13,last_question_token,7,8,126,32,193,0.7958984375,0.6982421875,0.8857666015625,0.7796987838599694,0.7361459368036726,0.8243033370023356,0.0161996536400306
llama-3-8b-instruct,sonnet,4,4042,13,last_question_token,7,8,131,33,187,0.874196510560147,0.7860192837465565,0.9467401285583104,0.7700248791787011,0.7269746060796706,0.8087784895192885,0.1041716313814459
llama-3-8b-instruct,sonnet,0,42,15,last_question_token,7,8,137,34,180,0.8693771626297578,0.7629757785467127,0.9463884083044984,0.7902777777777777,0.746067901234568,0.831241512345679,0.07909938485198
llama-3-8b-instruct,sonnet,1,1042,15,last_question_token,7,8,136,34,181,0.755190311418685,0.6504757785467128,0.8486375432525952,0.763010897103263,0.7214630200543328,0.806277280913281,-0.0078205856845779
llama-3-8b-instruct,sonnet,2,2042,15,last_question_token,7,8,145,36,170,0.8070987654320988,0.7067901234567902,0.894309413580247,0.8033217993079586,0.7580207612456749,0.8442223183391004,0.0037769661241402
llama-3-8b-instruct,sonnet,3,3042,15,last_question_token,7,8,126,32,193,0.841796875,0.7509521484375,0.9267822265625,0.7822491878976616,0.7392574297296571,0.826118150822841,0.0595476871023383
llama-3-8b-instruct,sonnet,4,4042,15,last_question_token,7,8,131,33,187,0.842056932966024,0.7318181818181818,0.9302112029384756,0.7654493980382624,0.7258135777402844,0.8030326860933971,0.0766075349277616
llama-3-8b-instruct,sonnet,0,42,17,last_question_token,7,8,137,34,180,0.8624567474048443,0.7646626297577854,0.9377162629757784,0.7928703703703704,0.7491898148148148,0.8341736111111111,0.0695863770344739
llama-3-8b-instruct,sonnet,1,1042,17,last_question_token,7,8,136,34,181,0.7655709342560554,0.6651384083044982,0.856401384083045,0.7612099752754801,0.7203191294527028,0.801718506761088,0.0043609589805753
llama-3-8b-instruct,sonnet,2,2042,17,last_question_token,7,8,145,36,170,0.816358024691358,0.7060185185185185,0.900462962962963,0.8119031141868512,0.7714472318339101,0.8499074394463667,0.0044549105045067
llama-3-8b-instruct,sonnet,3,3042,17,last_question_token,7,8,126,32,193,0.822265625,0.7226318359375,0.9150390625,0.7981422320062284,0.7552786651990658,0.8407507584096217,0.0241233929937716
llama-3-8b-instruct,sonnet,4,4042,17,last_question_token,7,8,131,33,187,0.8071625344352618,0.7089072543617998,0.8980945821854913,0.7723984100203037,0.7315314993279762,0.81180545626126,0.034764124414958
llama-3-8b-instruct,sonnet,0,42,19,last_question_token,7,8,137,34,180,0.8650519031141868,0.7862889273356402,0.9325475778546712,0.8000925925925926,0.7575895061728395,0.8433672839506173,0.0649593105215942
